block,cost,SHA_COMPRESS,SHA_EXTEND,KECCAK_PERMUTE,POSEIDON2_PERMUTE,ED_ADD,ED_DECOMPRESS,SECP256K1_ADD,SECP256K1_DOUBLE,SECP256K1_DECOMPRESS,SECP256R1_ADD,SECP256R1_DOUBLE,SECP256R1_DECOMPRESS,BN254_ADD,BN254_DOUBLE,BLS12381_ADD,BLS12381_DOUBLE,BLS12381_DECOMPRESS,BN254_FP_ADD,BN254_FP_SUB,BN254_FP_MUL,BN254_FP2_ADD,BN254_FP2_SUB,BN254_FP2_MUL,BLS12381_FP_ADD,BLS12381_FP_SUB,BLS12381_FP_MUL,BLS12381_FP2_ADD,BLS12381_FP2_SUB,BLS12381_FP2_MUL,SECP256K1_FP_ADD,SECP256K1_FP_SUB,SECP256K1_FP_MUL,UINT256_MUL
24000944,36803455803751061,14,14,68621,0,0,0,36389,73216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000945,43498673414061717,32,32,86017,0,0,0,56854,114176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000946,24631013204920655,24,24,61125,0,0,0,35949,72192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000947,45565762030638796,43,43,81850,0,0,0,35516,71168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000948,13799416136730789,32,32,43821,0,0,0,23331,46592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000949,42263563686247124,14,14,81983,0,0,0,50319,100864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000950,71663895897614610,42,42,111937,0,0,0,38795,77824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000951,25085118718777362,14,14,69338,0,0,0,39432,78848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000952,80159168892429109,31,31,146904,0,0,0,77207,155136,0,0,0,0,0,0,0,0,0,82931,0,0,22624,0,29805,0,0,0,0,0,0,0,0,0,5
24000953,18270672813739236,30,30,66461,0,0,0,46377,93184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000954,19204811662008499,43,43,68186,0,0,0,51643,103936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000955,65897828735631434,15,15,107027,0,0,0,40961,82432,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,54103,0,0,30533,0,15023,0,0,0,4
24000956,6297053847077178,14,14,24193,0,0,0,30841,61952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000957,57907037206316664,25,25,116624,0,0,0,94015,188416,0,0,0,0,0,0,0,0,0,82641,0,0,22624,0,29805,0,0,0,0,0,0,0,0,0,5
24000958,70443534638322431,27,27,107456,0,0,0,34755,70144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000959,17000085721130389,14,14,61556,0,0,0,50923,102912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000960,15240218204700107,14,14,54380,0,0,0,41096,82432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000961,46215595509228467,14,14,83592,0,0,0,52008,104448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000962,15317126807460962,14,14,56788,0,0,0,36405,73728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000963,61810049354703465,14,14,115463,0,0,0,54378,109056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000964,71021771523710670,34,34,119934,0,0,0,59022,118784,0,0,0,0,0,0,0,0,0,132165,0,0,40202,0,47844,0,0,0,0,0,0,0,0,0,7
24000965,6110671976601938,14,14,20839,0,0,0,27671,55296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000966,53541899514124170,26,26,114174,0,0,0,53532,107520,0,0,0,0,0,0,0,0,2,82662,0,0,22624,0,29805,54103,0,0,30533,0,15023,0,0,0,9
24000967,3379328247958588,14,14,12843,0,0,0,15610,31744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000968,24481971815357971,18,18,79416,0,0,0,60186,120832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000969,26083257405121612,14,14,81651,0,0,0,41732,83968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000970,15417596861958730,23,23,54480,0,0,0,40730,81408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000971,15236652845778312,14,14,49484,0,0,0,58657,117248,0,0,0,0,0,0,0,0,0,48766,0,0,17578,0,18039,0,0,0,0,0,0,0,0,0,2
24000972,26765351233100550,19,19,80153,0,0,0,50692,101888,0,0,0,0,0,0,0,0,0,75258,0,0,17578,0,18039,0,0,0,0,0,0,0,0,0,5
24000973,14823491179540081,14,14,55159,0,0,0,35932,72192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000974,17917159906389775,18,18,66242,0,0,0,55605,112128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000975,14297134861457846,14,14,49123,0,0,0,60288,120832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000976,21789151977924767,24,24,72865,0,0,0,37448,75264,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,54103,0,0,30533,0,15023,0,0,0,4
24000977,14992603423052221,14,14,54239,0,0,0,47608,95232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000978,23355318747466201,56,56,72215,0,0,0,54694,109056,0,0,0,0,0,0,0,0,2,203148,0,0,17578,0,18039,54103,0,0,30533,0,15023,0,0,0,23
24000979,39066515679222241,14,14,122698,0,0,0,56944,114688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000980,25174168016631220,52,52,67531,0,0,0,64589,129024,0,0,0,0,0,0,0,0,2,266141,0,0,40202,0,47844,54103,0,0,30533,0,15023,0,0,0,24
24000981,21849640948225989,14,14,63787,0,0,0,51242,102912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000982,41279905572186805,23,23,105133,0,0,0,49500,99328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000983,15558280981148526,14,14,57497,0,0,0,41138,82944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000984,27676891257118800,14,14,64782,0,0,0,41885,84480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000985,34862446242424938,20,20,90584,0,0,0,43396,87040,0,0,0,0,0,0,0,0,0,73785,0,0,22624,0,29805,0,0,0,0,0,0,0,0,0,2
24000986,30364089054581824,14,14,64512,0,0,0,44578,89088,0,0,0,0,0,0,0,0,0,101051,0,0,22624,0,29805,0,0,0,0,0,0,0,0,0,5
24000987,19092224265766562,14,14,64181,0,0,0,34269,68096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000988,36937615710924691,23,23,99888,0,0,0,41702,84480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000989,22887183834220897,14,14,54504,0,0,0,39605,79360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000990,18685624030229284,14,14,38428,0,0,0,28020,55808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000991,57287960185932737,14,14,162748,0,0,0,74526,148992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000992,24654558393196782,14,14,58063,0,0,0,30683,61440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000993,13176893358461870,14,14,48812,0,0,0,47888,96256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000994,39787053785159711,29,29,102345,0,0,0,50116,100352,0,0,0,0,0,0,0,0,0,48620,0,0,17578,0,18039,0,0,0,0,0,0,0,0,0,2
24000995,42409280644122538,14,14,107365,0,0,0,27014,54272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000996,15578709177150181,14,14,57724,0,0,0,55634,111616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000997,36830447281467984,14,14,91873,0,0,0,37273,74752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000998,18426834691630121,15,15,63780,0,0,0,80048,160768,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,54103,0,0,30533,0,15023,0,0,0,4
24000999,5313528928634710,14,14,19891,0,0,0,17950,36352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
